typehus,vaerelse,postnummer,adresse,energimaerke,href,grundareal,antal_plan,boligareal,byggeaar,ejendomsvaerdi,liggetid_slut,liggetid_start,salgsdato,salgspris,udbudspris,varmekilde,ydervaegsmateriale,liggetid,afslag,kvadratmeterpris,salgsaar,salgsmaaned
Villa,5,8200 Aarhus N,Bymandsvej 13,c,https://www.boligsiden.dk/arkiv/819985804,500,1,125,1979,1700000,2015-08-01,2014-12-23,2015-07-01,2550000,2575000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",190,25000,20400,2015,7
Villa,7,8530 Hjortshøj,Salonikivej 80,b,https://www.boligsiden.dk/arkiv/867896995,885,1,183,2007,2650000,2017-04-25,2016-06-27,2017-04-19,2400000,2499000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",296,99000,13114,2017,4
Villa,4,8240 Risskov,Baldrianvej 40,c,https://www.boligsiden.dk/arkiv/598727824,800,1,127,1983,2500000,2015-07-15,2014-12-23,2015-07-15,2600000,2600000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",204,0,20472,2015,7
Rækkehus,3,8000 Aarhus C,Wilstersgade 47,c,https://www.boligsiden.dk/arkiv/391487458,185,2,104,1897,3100000,2015-07-17,2014-12-23,2015-12-07,4375000,4500000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",349,125000,42067,2015,12
Villa,6,8200 Aarhus N,Visbygade 13,e,https://www.boligsiden.dk/arkiv/564017686,607,1,151,1961,2500000,2015-02-04,2014-12-23,2015-03-26,3350000,3495000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",93,145000,22185,2015,3
Villa,3,8270 Højbjerg,Hamphøjvej 14,f,https://www.boligsiden.dk/arkiv/674157565,851,1,177,2016,4500000,2015-06-02,2014-12-23,2015-02-27,2250000,2595000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",66,345000,12711,2015,2
Villa,5,8260 Viby J,Terpvej 12,d,https://www.boligsiden.dk/arkiv/957466672,646,1,137,1860,2000000,2015-04-30,2014-12-29,2015-04-28,2895000,2895000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Letbeton (lette bloksten, gasbeton)",120,0,21131,2015,4
Villa,5,8270 Højbjerg,Jens Søndergaards Vej 4,f,https://www.boligsiden.dk/arkiv/350094864,736,1,155,2015,3100000,2015-09-01,2014-12-30,2015-09-01,2198000,2198000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",245,0,14180,2015,9
Villa,6,8381 Tilst,Mundelstrupvej 10,d,https://www.boligsiden.dk/arkiv/636862056,706,1,171,1968,1400000,2016-05-13,2015-09-10,2016-05-13,1900000,1998000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",246,98000,11111,2016,5
Villa,5,8250 Egå,Skæring Skolevej 170,d,https://www.boligsiden.dk/arkiv/296651394,793,1,142,1971,2600000,2015-07-24,2015-02-01,2015-07-24,2498000,2498000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",173,0,17591,2015,7
Villa,6,8240 Risskov,Jellebakken 7,c,https://www.boligsiden.dk/arkiv/750852259,842,1,167,1970,3000000,2015-05-21,2015-02-01,2015-11-05,3998000,3998000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",277,0,23940,2015,11
Villa,3,8210 Aarhus V,Haslevangsvej 46,f,https://www.boligsiden.dk/arkiv/239321772,788,1,83,1954,1900000,2015-12-03,2015-05-01,2015-11-03,2200000,2395000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",186,195000,26506,2015,11
Villa,7,8355 Solbjerg,Fastrupvej 51,d,https://www.boligsiden.dk/arkiv/177534641,830,1,188,1970,2050000,2016-09-15,2016-04-21,2016-12-09,2500000,2550000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",232,50000,13297,2016,12
Villa,4,8381 Tilst,Østerløkken 47,c,https://www.boligsiden.dk/arkiv/381846640,677,1,133,2004,2300000,2016-10-21,2016-10-10,2017-01-19,2800000,2865000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",101,65000,21052,2017,1
Villa,4,8240 Risskov,Rolsøvej 9,c,https://www.boligsiden.dk/arkiv/639722686,1060,1,132,1960,2750000,2015-01-16,2015-08-01,2015-12-01,3950000,3998000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),Andet materiale,122,48000,29924,2015,12
Villa,6,8530 Hjortshøj,Asmusvænget 10,d,https://www.boligsiden.dk/arkiv/478717146,808,1,177,1970,2550000,2015-11-27,2015-08-01,2015-11-26,2600000,2795000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",117,195000,14689,2015,11
Villa,4,8210 Aarhus V,Østrevej 1,e,https://www.boligsiden.dk/arkiv/611769162,416,1,89,1928,1650000,2016-12-02,2015-08-21,2016-12-02,2425000,2498000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",469,73000,27247,2016,12
Villa,6,8270 Højbjerg,Bævervej 18A,d,https://www.boligsiden.dk/arkiv/545699527,780,1,171,1969,4050000,2015-10-15,2015-05-29,2015-09-24,5100000,5995000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",118,895000,29824,2015,9
Villa,5,8270 Højbjerg,Teglbakken 4A,d,https://www.boligsiden.dk/arkiv/134481243,1324,1,194,1996,4700000,2016-01-07,2015-09-16,2016-03-10,2675000,5995000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",176,3320000,13788,2016,3
Rækkehus,4,8310 Tranbjerg J,Børupvej 102,c,https://www.boligsiden.dk/arkiv/108452976,213,1,123,1977,1600000,2015-01-11,2015-10-07,2015-10-30,1915000,1945000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",23,30000,15569,2015,10
Villa,4,8240 Risskov,Adelvej 25B,d,https://www.boligsiden.dk/arkiv/635580093,930,1,193,1986,5350000,2015-11-03,2015-09-01,2015-11-03,7375000,7495000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",63,120000,38212,2015,11
Villa,4,8541 Skødstrup,Lindå Møllevej 9,g,https://www.boligsiden.dk/arkiv/491712215,1448,1,105,1910,1200000,2015-11-09,2015-09-01,2015-11-09,1075000,1099000,"Centralvarme fra eget anlæg, etkammer fyr","Mursten (tegl, kalksten, cementsten)",69,24000,10238,2015,11
Villa,5,8220 Brabrand,Lykkenshøj 47,e,https://www.boligsiden.dk/arkiv/804740534,864,1,150,1974,2300000,2015-10-02,2015-09-01,2015-10-02,2775000,2950000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",31,175000,18500,2015,10
Villa,7,8230 Åbyhøj,St. Blichers Vej 48,d,https://www.boligsiden.dk/arkiv/852844806,985,1,213,1935,3450000,2016-07-21,2016-12-07,2017-06-13,2350000,2095000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",188,-255000,11032,2017,6
Villa,4,8240 Risskov,Flintebakken 135,c,https://www.boligsiden.dk/arkiv/540652514,219,1,87,1989,1750000,2015-10-03,2015-01-13,2015-10-03,2225000,2295000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",263,70000,25574,2015,10
Villa,5,8200 Aarhus N,Hasle Ringvej 114,d,https://www.boligsiden.dk/arkiv/406164778,792,1,190,1950,2300000,2015-09-02,2015-01-14,2015-08-02,2975000,3175000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",200,200000,15657,2015,8
Rækkehus,4,8240 Risskov,Tornagervej 9,e,https://www.boligsiden.dk/arkiv/286037401,497,1,96,1960,2200000,2015-01-26,2015-01-14,2015-01-28,2725000,2750000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",14,25000,28385,2015,1
Villa,5,8355 Solbjerg,Birkevangen 28,c,https://www.boligsiden.dk/arkiv/516017050,902,1,142,1999,2300000,2015-01-24,2015-01-14,2015-01-26,2675000,2620000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",12,-55000,18838,2015,1
Villa,5,8210 Aarhus V,Stejlagervej 1,d,https://www.boligsiden.dk/arkiv/522699646,891,1,103,1959,2050000,2016-03-21,2015-04-30,2016-03-21,2700000,2798000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",326,98000,26213,2016,3
Villa,4,8210 Aarhus V,Martsvej 15,d,https://www.boligsiden.dk/arkiv/779855240,827,1,121,1970,1750000,2015-01-26,2015-01-15,2015-01-26,1998000,1998000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",11,0,16512,2015,1
Villa,5,8310 Tranbjerg J,Ravnholtvej 64,e,https://www.boligsiden.dk/arkiv/351991418,1000,1,108,1957,1450000,2017-08-03,2015-01-15,2017-08-03,2348000,2398000,"Centralvarme fra eget anlæg, etkammer fyr","Mursten (tegl, kalksten, cementsten)",931,50000,21740,2017,8
Villa,5,8260 Viby J,Højvangsvej 38,d,https://www.boligsiden.dk/arkiv/147719615,827,1,134,1966,2000000,2015-01-23,2015-01-15,2015-01-22,3055000,2998000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",7,-57000,22798,2015,1
Villa,3,8270 Højbjerg,Gammel Holmevej 18,e,https://www.boligsiden.dk/arkiv/734543834,523,1,104,1951,2050000,2015-06-05,2015-01-16,2015-06-05,2600000,2795000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",140,195000,25000,2015,6
Villa,4,8361 Hasselager,Svanlevvej 105,c,https://www.boligsiden.dk/arkiv/947046724,774,1,108,1980,1550000,2015-05-19,2015-01-16,2015-05-13,1800000,1998000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",117,198000,16666,2015,5
Villa,4,8230 Åbyhøj,Silkeborgvej 201B,d,https://www.boligsiden.dk/arkiv/221789421,797,1,200,1914,3550000,2016-08-18,2016-05-27,2016-12-08,4400000,4798000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",195,398000,22000,2016,12
Villa,8,8230 Åbyhøj,J.L. Heibergs Vej 46,d,https://www.boligsiden.dk/arkiv/773654609,1220,1,170,1952,3200000,2017-08-28,2017-08-28,2017-08-28,4700000,4700000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",0,0,27647,2017,8
Rækkehus,5,8210 Aarhus V,Maden 5,f,https://www.boligsiden.dk/arkiv/672748831,374,1,135,1959,2400000,2015-01-31,2015-01-16,2015-01-29,3220000,3298000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",13,78000,23851,2015,1
Villa,7,8210 Aarhus V,Septembervej 11,d,https://www.boligsiden.dk/arkiv/124500342,837,1,206,1970,2200000,2016-04-26,2016-01-29,2016-04-26,3440000,3548000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",88,108000,16699,2016,4
Villa,5,8310 Tranbjerg J,Tranbjerg Hovedgade 9,c,https://www.boligsiden.dk/arkiv/447443066,884,1,149,1962,2050000,2015-06-02,2015-01-16,2015-05-02,2275000,2375000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",106,100000,15268,2015,5
Villa,5,8541 Skødstrup,Løgten Østervej 49,a,https://www.boligsiden.dk/arkiv/368910491,824,1,167,2015,3100000,2015-10-03,2015-01-17,2015-06-03,3495000,3595000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",137,100000,20928,2015,6
Villa,2,8210 Aarhus V,Kærtoften 30,c,https://www.boligsiden.dk/arkiv/924464791,392,1,74,1877,1450000,2015-12-06,2015-01-17,2015-05-06,1675000,1744000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",109,69000,22635,2015,5
Villa,5,8471 Sabro,Kirsebærvej 42,c,https://www.boligsiden.dk/arkiv/949670038,859,1,147,1986,1850000,2015-12-02,2015-01-19,2015-02-13,2385000,2475000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",25,90000,16224,2015,2
Villa,6,8240 Risskov,Ellebjergvej 23,c,https://www.boligsiden.dk/arkiv/374522184,925,1,182,1961,3100000,2015-03-31,2015-01-19,2015-03-29,3925000,3985000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",69,60000,21565,2015,3
Rækkehus,3,8220 Brabrand,Brabrand Skovvej 27A,b,https://www.boligsiden.dk/arkiv/354028764,995,1,133,2016,2600000,2015-03-16,2015-01-19,2015-05-05,1074000,2698000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",106,1624000,8075,2015,5
Villa,8,8530 Hjortshøj,Gammel Kirkevej 122,a,https://www.boligsiden.dk/arkiv/543257958,360,1,151,2011,2200000,2015-06-29,2015-01-19,2015-06-18,3475000,3475000,Varmepumpe,Træbeklædning,150,0,23013,2015,6
Villa,4,8520 Lystrup,Rugmarken 41,d,https://www.boligsiden.dk/arkiv/676076007,898,1,125,1974,1800000,2015-04-15,2015-01-19,2015-04-15,2100000,2299000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",86,199000,16800,2015,4
Villa,3,8541 Skødstrup,Segaltvej 91,b,https://www.boligsiden.dk/arkiv/288980230,267,1,90,1999,1400000,2015-01-27,2015-01-19,2015-01-27,2075000,2098000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",8,23000,23055,2015,1
Villa,4,8471 Sabro,Sabro Skovvej 12,d,https://www.boligsiden.dk/arkiv/714115894,799,1,135,1967,1500000,2015-03-24,2015-01-19,2015-03-24,1750000,1845000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",64,95000,12962,2015,3
Villa,5,8355 Solbjerg,Solbjerg Hedevej 38,d,https://www.boligsiden.dk/arkiv/413902162,721,1,137,1971,1800000,2015-12-05,2015-01-19,2015-04-28,2222000,2295000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",99,73000,16218,2015,4
Villa,5,8220 Brabrand,Helenelyst 71,c,https://www.boligsiden.dk/arkiv/643235266,731,1,168,2006,3450000,2015-05-02,2015-01-20,2015-05-02,3595000,3595000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",102,0,21398,2015,5
Villa,5,8471 Sabro,Solbærvej 16,f,https://www.boligsiden.dk/arkiv/837804284,893,1,133,1972,1550000,2015-02-02,2015-01-21,2015-02-02,2075000,2095000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",12,20000,15601,2015,2
Rækkehus,4,8310 Tranbjerg J,Jegstrupvænget 559,d,https://www.boligsiden.dk/arkiv/519933084,282,1,85,1972,1200000,2015-02-27,2015-01-21,2015-02-25,1625000,1698000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",35,73000,19117,2015,2
Rækkehus,5,8240 Risskov,Agerbæksvej 8A,d,https://www.boligsiden.dk/arkiv/539110533,404,2,132,1970,2600000,2015-02-21,2015-01-21,2015-02-25,3498000,3398000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),Betonelementer (etagehøje betonelementer),35,-100000,26500,2015,2
Rækkehus,4,8250 Egå,Brobjerg Parkvej 28,b,https://www.boligsiden.dk/arkiv/444879396,210,2,138,1980,2100000,2015-09-22,2015-01-21,2015-09-22,2955000,3045000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",244,90000,21413,2015,9
Villa,6,8260 Viby J,Rosenholms Alle 1,e,https://www.boligsiden.dk/arkiv/837330842,623,1,139,1942,2200000,2015-04-22,2015-01-21,2015-10-04,2395000,2445000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",256,50000,17230,2015,10
Villa,6,8200 Aarhus N,Skejbytoften 12,c,https://www.boligsiden.dk/arkiv/289377996,654,1,155,1998,3000000,2015-01-24,2015-01-21,2015-01-26,3600000,3675000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",5,75000,23225,2015,1
Rækkehus,3,8361 Hasselager,Pilegårdsvej 135,d,https://www.boligsiden.dk/arkiv/444202752,300,1,98,1978,1350000,2015-08-13,2015-01-22,2015-12-08,1800000,1899000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",320,99000,18367,2015,12
Villa,6,8240 Risskov,Lærkevej 20,c,https://www.boligsiden.dk/arkiv/954247765,700,2,184,1995,6150000,2017-04-21,2016-11-16,2017-03-28,7500000,7795000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",132,295000,40760,2017,3
Rækkehus,4,8200 Aarhus N,Skejbytoften 127,c,https://www.boligsiden.dk/arkiv/220248546,123,2,93,2001,1650000,2016-03-13,2016-01-03,2016-03-13,2375000,2395000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",70,20000,25537,2016,3
Rækkehus,4,8200 Aarhus N,Skejbytoften 127,c,https://www.boligsiden.dk/arkiv/220248546,123,2,93,2001,1650000,2016-03-13,2016-01-03,2016-03-13,2375000,2395000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",70,20000,25537,2016,3
Rækkehus,4,8200 Aarhus N,Skejbytoften 127,c,https://www.boligsiden.dk/arkiv/220248546,123,2,93,2001,1650000,2016-03-13,2016-01-03,2016-03-13,2375000,2395000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",70,20000,25537,2016,3
Rækkehus,4,8200 Aarhus N,Skejbytoften 127,c,https://www.boligsiden.dk/arkiv/220248546,123,2,93,2001,1650000,2016-03-13,2016-01-03,2016-03-13,2375000,2395000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",70,20000,25537,2016,3
Villa,5,8200 Aarhus N,Katrinebjergvej 84A,a,https://www.boligsiden.dk/arkiv/820825527,551,2,160,2014,3500000,2015-03-18,2015-01-22,2015-04-05,3850000,3998000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",73,148000,24062,2015,4
Villa,5,8200 Aarhus N,Katrinebjergvej 84A,a,https://www.boligsiden.dk/arkiv/820825527,551,2,160,2014,3500000,2015-03-18,2015-01-22,2015-04-05,3850000,3998000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",73,148000,24062,2015,4
Villa,5,8200 Aarhus N,Katrinebjergvej 84A,a,https://www.boligsiden.dk/arkiv/820825527,551,2,160,2014,3500000,2015-03-18,2015-01-22,2015-04-05,3850000,3998000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",73,148000,24062,2015,4
Villa,5,8200 Aarhus N,Katrinebjergvej 84A,a,https://www.boligsiden.dk/arkiv/820825527,551,2,160,2014,3500000,2015-03-18,2015-01-22,2015-04-05,3850000,3998000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",73,148000,24062,2015,4
Villa,4,8310 Tranbjerg J,Børupvej 197,c,https://www.boligsiden.dk/arkiv/504664580,828,1,111,1985,1800000,2015-02-26,2015-01-23,2015-02-26,2350000,2399000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",34,49000,21171,2015,2
Villa,4,8462 Harlev J,Gammel Stillingvej 458,d,https://www.boligsiden.dk/arkiv/889028373,1106,1,116,1988,1750000,2015-02-06,2015-01-23,2015-02-06,1750000,1798000,"Elovne, elpaneler","Mursten (tegl, kalksten, cementsten)",14,48000,15086,2015,2
Rækkehus,5,8240 Risskov,Korshøjen 31,c,https://www.boligsiden.dk/arkiv/506652065,201,2,143,1969,2550000,2015-02-17,2015-01-23,2015-02-16,3498000,3498000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",24,0,24461,2015,2
Villa,4,8240 Risskov,Tokkerbakken 10,d,https://www.boligsiden.dk/arkiv/665190937,856,1,144,1970,2600000,2015-02-13,2015-01-23,2015-10-02,3725000,3798000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",252,73000,25868,2015,10
Villa,4,8220 Brabrand,Brabrand Skovvej 16,c,https://www.boligsiden.dk/arkiv/444712215,775,1,106,1962,1550000,2015-01-31,2015-01-23,2015-01-30,3128000,3098000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",7,-30000,29509,2015,1
Rækkehus,6,8310 Tranbjerg J,Jegstrupvænget 3,b,https://www.boligsiden.dk/arkiv/681654488,384,1,170,1972,1300000,2015-01-29,2015-01-23,2015-01-30,2495000,2495000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",7,0,14676,2015,1
Villa,5,8200 Aarhus N,Nordvestpassagen 80,d,https://www.boligsiden.dk/arkiv/108076730,620,1,124,1953,2550000,2015-10-02,2015-01-23,2015-08-02,3695000,3695000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",191,0,29798,2015,8
Villa,4,8530 Hjortshøj,Skolelodden 40,e,https://www.boligsiden.dk/arkiv/447485969,800,1,101,1969,1150000,2015-08-26,2015-01-23,2017-07-26,722131,1499000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",915,776869,7149,2017,7
Villa,5,8310 Tranbjerg J,Orholt Allé 59,a,https://www.boligsiden.dk/arkiv/600813438,416,1,130,2015,2000000,2015-04-09,2015-01-24,2015-02-09,2695000,2695000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",16,0,20730,2015,2
Villa,4,8520 Lystrup,Solbærhaven 17,b,https://www.boligsiden.dk/arkiv/991873165,217,1,97,1986,1450000,2015-10-06,2015-01-26,2015-10-06,1775000,1799000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",253,24000,18298,2015,10
Villa,5,8270 Højbjerg,Siriusvej 5A,c,https://www.boligsiden.dk/arkiv/104104597,1065,1,239,1965,4200000,2015-03-28,2015-01-26,2015-03-22,5150000,5450000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",55,300000,21548,2015,3
Rækkehus,4,8240 Risskov,Flintebakken 83,b,https://www.boligsiden.dk/arkiv/670141132,195,1,112,1986,2050000,2015-02-19,2015-01-26,2015-02-18,2650000,2698000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",23,48000,23660,2015,2
Villa,2,8361 Hasselager,Kattrupvej 69,g,https://www.boligsiden.dk/arkiv/942803030,900,1,73,1877,690000,2015-10-31,2015-01-26,2015-10-30,500000,545000,"Centralvarme fra eget anlæg, etkammer fyr","Mursten (tegl, kalksten, cementsten)",277,45000,6849,2015,10
Villa,5,8520 Lystrup,Hedeskovvej 34,e,https://www.boligsiden.dk/arkiv/827075712,800,1,158,1967,2850000,2015-08-14,2015-04-08,2015-08-14,2650000,2698000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",128,48000,16772,2015,8
Villa,4,8310 Tranbjerg J,Tranbjerg Stationsvej 14,e,https://www.boligsiden.dk/arkiv/708932025,774,1,149,1929,1950000,2015-05-03,2015-01-26,2015-04-03,1900000,1998000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",67,98000,12751,2015,4
Villa,7,8270 Højbjerg,Holme Parkvej 149,c,https://www.boligsiden.dk/arkiv/629566342,1096,1,162,2003,0,2015-09-14,2015-01-26,2015-09-14,3650000,3725000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",231,75000,22530,2015,9
Villa,5,8340 Malling,Nyløkkevej 34,c,https://www.boligsiden.dk/arkiv/763034666,810,1,184,1977,1950000,2015-09-04,2015-01-26,2015-09-04,2795000,2795000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),"Mursten (tegl, kalksten, cementsten)",221,0,15190,2015,9
Rækkehus,5,8520 Lystrup,Engelstoft 15,a,https://www.boligsiden.dk/arkiv/640004794,263,2,153,2016,2350000,2015-12-14,2015-11-23,2015-12-02,2099000,2275000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),Andet materiale,9,176000,13718,2015,12
Rækkehus,5,8520 Lystrup,Engelstoft 15,a,https://www.boligsiden.dk/arkiv/371047277,266,2,153,2016,2350000,2015-12-14,2015-11-23,2015-12-02,2099000,2275000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),Andet materiale,9,176000,13718,2015,12
Rækkehus,5,8520 Lystrup,Engelstoft 15,a,https://www.boligsiden.dk/arkiv/283756166,264,2,153,2016,2350000,2015-12-14,2015-11-23,2015-12-02,2099000,2275000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),Andet materiale,9,176000,13718,2015,12
Rækkehus,5,8520 Lystrup,Engelstoft 15,a,https://www.boligsiden.dk/arkiv/687238639,244,2,153,2016,2350000,2015-12-14,2015-11-23,2015-12-02,2099000,2275000,Fjernvarme/blokvarme (radiatorsystemer el. varmluftanlæg),Andet materiale,9,176000,13718,2015,12
